납제	ㄴㅏㅂㅈㅓㅣ	
납질	ㄴㅏㅂㅈㅣㄹ	밀랍의 성질.
납징	ㄴㅏㅂㅈㅣㅇ	=납폐.
납촉	ㄴㅏㅂㅊㅗㄱ	=밀초.
납취	ㄴㅏㅂㅊㅜㅣ	=밀화부리.
납판	ㄴㅏㅂㅍㅏㄴ	=연판(鉛版).
납팔	ㄴㅏㅂㅍㅏㄹ	석가모니가 불도를 이루던 날. 기원전 648년 음력 12월 8일을 이른다.
납패	ㄴㅏㅂㅍㅏㅣ	임금이 신하를 부를 때 이름을 써서 보낸 나무패를 대궐에 다시 반납하던 일.
납평	ㄴㅏㅂㅍㅕㅇ	=납일(臘日).
납폐	ㄴㅏㅂㅍㅕㅣ	중국에서, 천자가 특히 공로가 큰 제후와 대신에게 하사하던 물품의 하나.
납품	ㄴㅏㅂㅍㅜㅁ	
납함	ㄴㅏㅂㅎㅏㅁ	윗사람에게 명함을 드림.
납항	ㄴㅏㅂㅎㅏㅇ	항복을 받아들임.
납향	ㄴㅏㅂㅎㅑㅇ	
납헌	ㄴㅏㅂㅎㅓㄴ	=헌납(獻納).
납형	ㄴㅏㅂㅎㅕㅇ	밀랍으로 원형을 만들어 그 안팎에 고운 주형토를 이겨 발라 말린 후, 불 속에 넣어 밀랍을 녹여 없애고 만든 거푸집. 이 거푸집에 녹인 금속을 넣고 냉각한 후 틀을 떼면 기물(器物)이 생긴다.
납화	ㄴㅏㅂㅎㅗㅏ	밀랍을 물들여 만든 꽃.
납회	ㄴㅏㅂㅎㅗㅣ	증권 거래소에서 실시하는, 매달 최종 입회일.
낫날	ㄴㅏㅅㄴㅏㄹ	
낫놀	ㄴㅏㅅㄴㅗㄹ	슴베가 빠지지 않도록 낫자루에 놀구멍을 뚫어 박는 쇠못. ≒놀.
낫등	ㄴㅏㅅㄷㅡㅇ	낫의 날에 반대되는 부분.
낫몸	ㄴㅏㅅㅁㅗㅁ	낫날과 낫등으로 되어 있는 낫의 몸통 부분.
낫밥	ㄴㅏㅅㅂㅏㅂ	'조밥'의 잘못.
낫살	ㄴㅏㅅㅅㅏㄹ	
낫세	ㄴㅏㅅㅅㅓㅣ	1. '나쎄'의 잘못. 2. '나잇살'의 잘못.
낫질	ㄴㅏㅅㅈㅣㄹ	
낫칼	ㄴㅏㅅㅋㅏㄹ	부챗살을 깎는 데 쓰는, 낫처럼 생긴 칼.
낭계	ㄴㅏㅇㄱㅕㅣ	조선 시대에, '랑(郞)'으로 끝나는, 문관 품계의 계열. 정오품 통덕랑·통선랑에서 종구품 장사랑까지와 잡직인 정육품 공직랑에서 종구품 전근랑까지가 있다.
낭과	ㄴㅏㅇㄱㅗㅏ	홍조류에서 유성 생식의 결과로 생긴 과포자가 들어 있는 주머니. 좁쌀처럼 생겼는데 몸 밖으로 내민 것도 있고 몸 안에 생기는 것도 있다.
낭군	ㄴㅏㅇㄱㅜㄴ	새로 진사에 급제한 사람.
낭길	ㄴㅏㅇㄱㅣㄹ	낭떠러지를 끼고 난 길.
낭대	ㄴㅏㅇㄷㅏㅣ	'양태'의 잘못.
낭독	ㄴㅏㅇㄷㅗㄱ	한라투구꽃의 뿌리를 말린 것. 오랜 체증으로 배 속에 뭉치가 생기는 징가(□□), 적취(積聚), 헌데, 옴 따위의 치료에 쓴다. 3. 몹시 잔학함.
낭만	ㄴㅏㅇㅁㅏㄴ	
낭배	ㄴㅏㅇㅂㅏㅣ	후생동물의 개체 발생 초기에 볼 수 있는 배(胚). 포배의 다음 단계에 나타나며, 외배엽과 내배엽의 두 겹의 세포층이 생겨 주머니 모양으로 되어 있다. ≒원장배.
낭상	ㄴㅏㅇㅅㅏㅇ	주머니처럼 생긴 모양.
낭선	ㄴㅏㅇㅅㅓㄴ	전통 혼례 때에, 신랑이 가지는 붉은 부채.
낭설	ㄴㅏㅇㅅㅓㄹ	
낭성	ㄴㅏㅇㅅㅓㅇ	=시리우스.
낭속	ㄴㅏㅇㅅㅗㄱ	예전에, 사내종과 계집종을 아울러 이르던 말.
낭송	ㄴㅏㅇㅅㅗㅇ	
낭식	ㄴㅏㅇㅅㅣㄱ	파도가 그침.
낭연	ㄴㅏㅇㅇㅕㄴ	
낭영	ㄴㅏㅇㅇㅕㅇ	=낭음(朗吟).
낭옹	ㄴㅏㅇㅇㅗㅇ	고환에 나는 종기.
낭음	ㄴㅏㅇㅇㅡㅁ	한시나 시조 따위에 음률을 넣어 소리 높여 읊음. ≒낭영(朗詠).
낭인	ㄴㅏㅇㅇㅣㄴ	입천장이 찢어져 비강(鼻腔)과 구강(口腔)이 통하여 있는 선천성 기형. 젖을 빨거나 말하는 데에 장애가 따른다.
낭일	ㄴㅏㅇㅇㅣㄹ	=지난번.
낭장	ㄴㅏㅇㅈㅏㅇ	1. 고려 시대에, 정육품 무관의 벼슬. 2. 조선 초기에, 의흥친군위에 속한 육품 무관의 벼슬.
낭재	ㄴㅏㅇㅈㅏㅣ	
낭적	ㄴㅏㅇㅈㅓㄱ	정처 없이 떠돌아다닌 자취.
낭전	ㄴㅏㅇㅈㅓㄴ	함부로 말을 퍼뜨리거나 전함.
낭종	ㄴㅏㅇㅈㅗㅇ	주머니 모양의 혹. 진피(眞皮) 안에 주머니 같은 공동(空洞)이 생겨 그 속에 장액(奬液)이나 지방이 들어 있다.
낭중	ㄴㅏㅇㅈㅜㅇ	1. 신라 때에, 집사성에 딸린 벼슬. 신라 17관등 가운데 열셋째 위계인 사지(舍知)부터 열한째 위계인 나마(奈麻)에게 임명되었다. 2. 고려 초기의 향직(鄕職). 성종 2년(983)에 호정(戶正)으로 이름이 바뀌
낭직	ㄴㅏㅇㅈㅣㄱ	직무를 등한히 함. 또는 그런 사람.
낭질	ㄴㅏㅇㅈㅣㄹ	성미가 워낙 고약해서 쉽게 뉘우치지 못함을 이르는 말.
낭청	ㄴㅏㅇㅊㅓㅇ	1. 조선 후기에, 실록청·도감(都監) 등의 임시 기구에서 실무를 맡아보던 당하관 벼슬. 각 관서에서 차출되었다. 2. =낭관(郎官). 3. 낭관이 집무하는 관아.
낭축	ㄴㅏㅇㅊㅜㄱ	=자벌레.
낭충	ㄴㅏㅇㅊㅜㅇ	원생동물 포자류의 무성 세대(無性世代)에서 모개체(母個體)가 증식에 의하여 일시에 여러 개로 분열하여 생긴 개체.
낭탁	ㄴㅏㅇㅌㅏㄱ	
낭탐	ㄴㅏㅇㅌㅏㅁ	이리와 같이 탐한다는 뜻으로, 지나치게 욕심을 부림을 이르는 말.
낭탕	ㄴㅏㅇㅌㅏㅇ	=미치광이풀.
낭태	ㄴㅏㅇㅌㅏㅣ	=양태.
낭판	ㄴㅏㅇㅍㅏㄴ	
낭패	ㄴㅏㅇㅍㅏㅣ	
낭핍	ㄴㅏㅇㅍㅣㅂ	지갑이나 주머니가 텅 비어 있음.
낭한	ㄴㅏㅇㅎㅏㄴ	행랑살이하는 사람을 낮잡아 이르는 말.
낭함	ㄴㅏㅇㅎㅏㅁ	1. =문서함. 2. 남의 편지를 높여 이르는 말.
낭항	ㄴㅏㅇㅎㅏㅇ	이리처럼 성질이 거칠고, 사납게 마구 반항기가 있음.
낭형	ㄴㅏㅇㅎㅕㅇ	어려운 환경을 이기고 학업에 정진함을 이르는 말. 중국 진(晉)나라 차윤(車胤)이라는 사람이 등불 켤 기름이 없어 반딧불을 모아 글을 읽었다는 데서 유래한다.
낭화	ㄴㅏㅇㅎㅗㅏ	=봉화(烽火).
낮곁	ㄴㅏㅈㄱㅕㅌ	한낮부터 해가 저물 때까지의 시간을 둘로 나누었을 때 그 전반(前半).
낮달	ㄴㅏㅈㄷㅏㄹ	
낮말	ㄴㅏㅈㅁㅏㄹ	낮에 하는 말.
낮번	ㄴㅏㅈㅂㅓㄴ	
낮볕	ㄴㅏㅈㅂㅕㅌ	
낮북	ㄴㅏㅈㅂㅜㄱ	=오고.
낮술	ㄴㅏㅈㅅㅜㄹ	
낮일	ㄴㅏㅈㅇㅣㄹ	
낮잠	ㄴㅏㅈㅈㅏㅁ	
낮전	ㄴㅏㅈㅈㅓㄴ	1. =오전(午前). 2. =오전.
낮참	ㄴㅏㅈㅊㅏㅁ	
낮춤	ㄴㅏㅈㅊㅜㅁ	사람이나 사물을 낮추는 뜻으로 이르는 말씨.
낯면	ㄴㅏㅊㅁㅕㄴ	한자 부수의 하나. '□', '□' 따위에 쓰인 '面'을 이른다.
낯빛	ㄴㅏㅊㅂㅣㅊ	
낯판	ㄴㅏㅊㅍㅏㄴ	'낯'을 속되게 이르는 말.
낱개	ㄴㅏㅌㄱㅏㅣ	
낱근	ㄴㅏㅌㄱㅡㄴ	따로따로인 한 근 한 근.
낱낱	ㄴㅏㅌㄴㅏㅌ	
낱내	ㄴㅏㅌㄴㅏㅣ	=음절(音節).
낱눈	ㄴㅏㅌㄴㅜㄴ	겹눈을 구성하고 있는 하나하나의 눈.
낱단	ㄴㅏㅌㄷㅏㄴ	따로따로인 한 단 한 단.
낱돈	ㄴㅏㅌㄷㅗㄴ	
낱동	ㄴㅏㅌㄷㅗㅇ	따로따로인 한 동 한 동.
낱되	ㄴㅏㅌㄷㅗㅣ	
낱말	ㄴㅏㅌㅁㅏㄹ	
낱몸	ㄴㅏㅌㅁㅗㅁ	=개체(個體).
낱뭇	ㄴㅏㅌㅁㅜㅅ	
낱밥	ㄴㅏㅌㅂㅏㅂ	매가 보통 때 자유로이 먹을 수 있도록 한 밥을 줄밥에 상대하여 이르는 말.
낱벌	ㄴㅏㅌㅂㅓㄹ	
낱상	ㄴㅏㅌㅅㅏㅇ	따로따로인 한 상 한 상.
낱섬	ㄴㅏㅌㅅㅓㅁ	따로따로인 한 섬 한 섬.
낱알	ㄴㅏㅌㅇㅏㄹ	하나하나 따로따로인 알.
낱잔	ㄴㅏㅌㅈㅏㄴ	
낱장	ㄴㅏㅌㅈㅏㅇ	
낱짐	ㄴㅏㅌㅈㅣㅁ	따로따로인 한 짐 한 짐.
낱축	ㄴㅏㅌㅊㅜㄱ	종이 따위의 낱낱의 축.
낱폭	ㄴㅏㅌㅍㅗㄱ	병풍 따위에서 따로따로인 하나하나의 폭.
낱푼	ㄴㅏㅌㅍㅜㄴ	돈머리를 짓지 아니하고 낱으로 세는 한 푼 한 푼.
내각	ㄴㅏㅣㄱㅏㄱ	국가의 행정권을 담당하는 최고 합의 기관. 국무 위원 또는 수상과 각원으로 구성하며, 내각 책임제 국가에서는 최고 정책 결정 기관이고, 대통령 중심제 국가에서는 대통령을 보좌·자문하는 기관이다.
내간	ㄴㅏㅣㄱㅏㄴ	=내신(來信).
내감	ㄴㅏㅣㄱㅏㅁ	=내시감.
내강	ㄴㅏㅣㄱㅏㅇ	몸 안의 비어 있는 부분. 복강이나 흉강 따위가 있다.
내개	ㄴㅏㅣㄱㅏㅣ	봉해진 편지의 내용.
내격	ㄴㅏㅣㄱㅕㄱ	어떤 곳에 오거나 이름. 특히 제사 때에 귀신이 도착하는 것을 이른다.
내결	ㄴㅏㅣㄱㅕㄹ	1. 내부에서 결정함. 2. 마음 속으로 결정함.
내경	ㄴㅏㅣㄱㅕㅇ	=안우림.
내계	ㄴㅏㅣㄱㅕㅣ	자의식이 미치는 영역. 넓은 의미로는 의식 영역 외에 신체까지를 포함하나, 좁은 의미로는 의식 내용만을 이른다.
내공	ㄴㅏㅣㄱㅗㅇ	외국 또는 속국(屬國)의 사신이 찾아와서 공물을 바침.
내과	ㄴㅏㅣㄱㅗㅏ	내장의 기관에 생긴 병을 외과적 수술에 의하지 않고, 물리 요법이나 약을 통하여 고치는 의술의 한 부문. 또는 병원의 그 부서.
내국	ㄴㅏㅣㄱㅜㄱ	=내의원.
내군	ㄴㅏㅣㄱㅜㄴ	고려 시대에, 의장(儀仗)과 병기(兵器)를 맡아보던 관아. 광종 11년(960)에 장위부(掌衛部), 다시 사위시(司衛寺)로 고쳤다가 성종 14년(995)에 다시 위위시(衛尉寺)로 이름을 바꾸었다.
내궁	ㄴㅏㅣㄱㅜㅇ	황후(皇后)나 왕후(王后)가 거처하던 궁전.
내급	ㄴㅏㅣㄱㅡㅂ	속으로 힘줄이 오그라드는 일.
내낙	ㄴㅏㅣㄴㅏㄱ	'내락'의 원말.
내남	ㄴㅏㅣㄴㅏㅁ	
내년	ㄴㅏㅣㄴㅕㄴ	
내념	ㄴㅏㅣㄴㅕㅁ	마음속의 생각.
내달	ㄴㅏㅣㄷㅏㄹ	
내담	ㄴㅏㅣㄷㅏㅁ	와서 이야기함.
내당	ㄴㅏㅣㄷㅏㅇ	
내대	ㄴㅏㅣㄷㅏㅣ	활처럼 굽은 산맥의 우묵하게 들어간 쪽.
내덕	ㄴㅏㅣㄷㅓㄱ	
내독	ㄴㅏㅣㄷㅗㄱ	내부에 있는 독기(毒氣).
내둑	ㄴㅏㅣㄷㅜㄱ	'냇둑'의 잘못.
내락	ㄴㅏㅣㄹㅏㄱ	
내란	ㄴㅏㅣㄹㅏㄴ	
내람	ㄴㅏㅣㄹㅏㅁ	1. 남몰래 봄. 2. 외부에 공개하지 아니하고 내부에서만 봄.
내량	ㄴㅏㅣㄹㅑㅇ	그 이하를 사용하면, 중독은 되지만 죽음은 면할 수 있는 약물 사용의 최대 한계량.
내력	ㄴㅏㅣㄹㅕㄱ	공업 재료의 장력 시험에서, 영구 변형이 0.2%만큼 생겼을 때의 응력(應力).
내렴	ㄴㅏㅣㄹㅕㅁ	'내념(內念)'의 잘못.
내령	ㄴㅏㅣㄹㅕㅇ	비나 빈궁이 내명부에 내리던 명령서.
내뢰	ㄴㅏㅣㄹㅗㅣ	=개폐 서지.
내룡	ㄴㅏㅣㄹㅛㅇ	풍수지리에서, 종산(宗山)에서 내려온 산줄기. ≒간룡(幹龍)·내맥(來脈)·산내룡(山來龍).
내륙	ㄴㅏㅣㄹㅠㄱ	2. =대륙(大陸).
내림	ㄴㅏㅣㄹㅣㅁ	=왕림(枉臨).
내막	ㄴㅏㅣㅁㅏㄱ	=속막(-膜).
내만	ㄴㅏㅣㅁㅏㄴ	'나이만(Naiman)'의 음역어.
내말	ㄴㅏㅣㅁㅏㄹ	=나마(奈麻).
내면	ㄴㅏㅣㅁㅕㄴ	
내명	ㄴㅏㅣㅁㅕㅇ	직접 와서 명(命)함을 높여 이르는 말.
내목	ㄴㅏㅣㅁㅗㄱ	기둥의 안쪽.
내문	ㄴㅏㅣㅁㅜㄴ	와서 물음.
내물	ㄴㅏㅣㅁㅜㄹ	1. 안에 있는 물건. 2. 궁중에서 보내는 물건.
내밀	ㄴㅏㅣㅁㅣㄹ	
내박	ㄴㅏㅣㅂㅏㄱ	배가 와서 정박함.
내발	ㄴㅏㅣㅂㅏㄹ	외부의 자극 없이 내부에서 자연히 일어남.
내방	ㄴㅏㅣㅂㅏㅇ	
내배	ㄴㅏㅣㅂㅏㅣ	와서 절함.
내번	ㄴㅏㅣㅂㅓㄴ	번거로움을 참고 견딤.
내벌	ㄴㅏㅣㅂㅓㄹ	
내범	ㄴㅏㅣㅂㅓㅁ	불교의 교리를 체득하지 못한 범부(凡夫) 가운데 진(眞)의 깨우침에 가까운 사람.
내법	ㄴㅏㅣㅂㅓㅂ	불가(佛家)에서 다른 종교에 대하여 '불법(佛法)'을 이르는 말.
내벽	ㄴㅏㅣㅂㅕㄱ	
내복	ㄴㅏㅣㅂㅗㄱ	=내부(來附).
내분	ㄴㅏㅣㅂㅜㄴ	도망쳐 옴.
내불	ㄴㅏㅣㅂㅜㄹ	1. 절의 본당(本堂) 이외의 방 안에 안치한 불상. 2. 자기의 거실(居室)에 안치한 불상.
내붕	ㄴㅏㅣㅂㅜㅇ	자궁의 출혈을 한방에서 이르는 말.
내빈	ㄴㅏㅣㅂㅣㄴ	
내산	ㄴㅏㅣㅅㅏㄴ	산(酸)에 부식되지 아니하고 잘 견딤.
내상	ㄴㅏㅣㅅㅏㅇ	'동래 상인'을 줄여 이르는 말.
내새	ㄴㅏㅣㅅㅏㅣ	=속아가미.
내선	ㄴㅏㅣㅅㅓㄴ	1. 내부의 선. 2. 관청이나 회사 따위의 구내에서만 통하는 전화선.
내성	ㄴㅏㅣㅅㅓㅇ	토박이 성씨가 아닌, 다른 고장에서 들어온 성씨.
내세	ㄴㅏㅣㅅㅓㅣ	=내년.
내손	ㄴㅏㅣㅅㅗㄴ	현손(玄孫)의 아들. 또는 증손(曾孫)의 손자.
내솔	ㄴㅏㅣㅅㅗㄹ	백제의 십육 관등 가운데 여섯째 등급. ≒나솔(奈率)·내수(奈率).
내송	ㄴㅏㅣㅅㅗㅇ	=자책(自責).
내숭	ㄴㅏㅣㅅㅜㅇ	
내습	ㄴㅏㅣㅅㅡㅂ	습기에 잘 견딤.
내승	ㄴㅏㅣㅅㅡㅇ	1. 고려 시대에, 궁중의 승여(乘輿)를 맡아보던 관아. 사복시 외에 궁중에 따로 두었다. 2. 조선 시대에, 내사복시에 속하여 말과 수레를 맡아보던 벼슬아치.
내식	ㄴㅏㅣㅅㅣㄱ	
내신	ㄴㅏㅣㅅㅣㄴ	=내방(來訪).
내실	ㄴㅏㅣㅅㅣㄹ	
내심	ㄴㅏㅣㅅㅣㅁ	'마음'을 외상(外象)에 상대하여 이르는 말.
내안	ㄴㅏㅣㅇㅏㄴ	=내안산(內案山).
내압	ㄴㅏㅣㅇㅏㅂ	
내약	ㄴㅏㅣㅇㅑㄱ	여자의 첫 몸엣것을 한방에서 이르는 말.
내양	ㄴㅏㅣㅇㅑㅇ	=내해.
내역	ㄴㅏㅣㅇㅕㄱ	
내연	ㄴㅏㅣㅇㅕㄴ	
내열	ㄴㅏㅣㅇㅕㄹ	
내염	ㄴㅏㅣㅇㅕㅁ	=속불꽃.
내엽	ㄴㅏㅣㅇㅕㅂ	=후세(後世).
내영	ㄴㅏㅣㅇㅕㅇ	행자(行者)가 죽을 때에 아미타불이 나타나 극락으로 인도함.
내온	ㄴㅏㅣㅇㅗㄴ	임금이 신하에게 내려 주던 술. ≒법온(法□).
내옹	ㄴㅏㅣㅇㅗㅇ	몸 안에 생기는 종기.
내외	ㄴㅏㅣㅇㅗㅣ	3. 처가와 외가를 아울러 이르는 말.
내용	ㄴㅏㅣㅇㅛㅇ	
내육	ㄴㅏㅣㅇㅠㄱ	원생동물의 몸의 안쪽 부분.
내윤	ㄴㅏㅣㅇㅠㄴ	=후손(後孫).
내율	ㄴㅏㅣㅇㅠㄹ	=내항(內項).
내을	ㄴㅏㅣㅇㅡㄹ	신라의 시조 박혁거세가 탄강(誕降)한 곳. 소지왕 또는 지증왕 때 이곳에 신궁(神宮)을 세웠다.
내응	ㄴㅏㅣㅇㅡㅇ	
내의	ㄴㅏㅣㅇㅡㅣ	
내익	ㄴㅏㅣㅇㅣㄱ	비행기 주 날개의 안쪽 부분.
내인	ㄴㅏㅣㅇㅣㄴ	
내임	ㄴㅏㅣㅇㅣㅁ	
내입	ㄴㅏㅣㅇㅣㅂ	1. 궁중에 물품을 들임. 2. 갚을 돈이나 지급하기로 한 돈의 일부를 먼저 냄.
내장	ㄴㅏㅣㅈㅏㅇ	=내장안.
내재	ㄴㅏㅣㅈㅏㅣ	칸트의 인식론에서, 경험의 한계 안에 있음을 이르는 말.
내적	ㄴㅏㅣㅈㅓㄱ	
내전	ㄴㅏㅣㅈㅓㄴ	1. 전보가 옴. 또는 그 전보. ≒내보(來報). 2. 전화가 옴. 또는 그 전화.
내절	ㄴㅏㅣㅈㅓㄹ	'내접(內接)'의 잘못.
내점	ㄴㅏㅣㅈㅓㅁ	가게에 옴.
내접	ㄴㅏㅣㅈㅓㅂ	1. 원이나 구가 다각형이나 다면체의 모든 변 또는 면에 닿는 일. 2. 다각형 또는 다면체의 모든 꼭짓점이 곡선형이나 곡면체 또는 다각형이나 다면체의 둘레에 닿는 일. 3. 하나의 원이나 구가 다른 원이나 구 안에
내정	ㄴㅏㅣㅈㅓㅇ	
내제	ㄴㅏㅣㅈㅓㅣ	책의 이름을 속표지나 본문의 첫머리 따위에 적음. 또는 그런 제목.
내족	ㄴㅏㅣㅈㅗㄱ	궁중 무용에서, 왼쪽에 선 사람의 왼쪽 발과 오른쪽에 선 사람의 오른쪽 발을 이르는 말.
내종	ㄴㅏㅣㅈㅗㅇ	1. 내장에 난 종기. 2. =농흉(膿胸).
내증	ㄴㅏㅣㅈㅡㅇ	남의 교시(敎示)를 받지 않고 자기 마음속에서 진리를 체득하는 일.
내직	ㄴㅏㅣㅈㅣㄱ	3. 본직 말고 따로 생업을 가짐. 또는 그 생업.
내진	ㄴㅏㅣㅈㅣㄴ	지진을 견디어 냄.
내질	ㄴㅏㅣㅈㅣㄹ	
내착	ㄴㅏㅣㅊㅏㄱ	
내찬	ㄴㅏㅣㅊㅏㄴ	임금이 사냥을 나가거나 친히 능(陵)이나 묘(廟)를 보살피러 갈 때 궁 안에서 차려 가지고 가던 음식.
내찰	ㄴㅏㅣㅊㅏㄹ	=내간(內簡).
내참	ㄴㅏㅣㅊㅏㅁ	와서 참가함.
내채	ㄴㅏㅣㅊㅏㅣ	1. =내국채. 2. 드러나 있지 않은 빚.
내척	ㄴㅏㅣㅊㅓㄱ	아버지 쪽의 친척. ≒내친(內親).
내천	ㄴㅏㅣㅊㅓㄴ	=내이(內移).
내첩	ㄴㅏㅣㅊㅓㅂ	1. 보내온 통첩(通牒). 2. =내신(來信).
내청	ㄴㅏㅣㅊㅓㅇ	와서 들음.
내체	ㄴㅏㅣㅊㅓㅣ	조선 시대에, 지방 관아에서 서울에 있는 관아로 갈려 가거나 갈려 오던 일.
내촉	ㄴㅏㅣㅊㅗㄱ	화살대 속에 들어가 끼어 있는 화살촉의 부분.≒안촉.
내촌	ㄴㅏㅣㅊㅗㄴ	안 마을.
내총	ㄴㅏㅣㅊㅗㅇ	
내춘	ㄴㅏㅣㅊㅜㄴ	돌아오는 봄.
내취	ㄴㅏㅣㅊㅜㅣ	=겸내취.
내측	ㄴㅏㅣㅊㅡㄱ	=안쪽.
내층	ㄴㅏㅣㅊㅡㅇ	
내칙	ㄴㅏㅣㅊㅣㄱ	
내친	ㄴㅏㅣㅊㅣㄴ	1. 마음으로 친함. 2. =내척. 3. 아내의 친척.
내침	ㄴㅏㅣㅊㅣㅁ	2. =안방.
내탁	ㄴㅏㅣㅌㅏㄱ	큰 종기를 짼 뒤에 약을 먹어 쇠약한 몸을 보하는 일.
내탄	ㄴㅏㅣㅌㅏㄴ	총탄을 맞아도 뚫어지거나 터지지 않고 견딤.
내탐	ㄴㅏㅣㅌㅏㅁ	
내탕	ㄴㅏㅣㅌㅏㅇ	
내통	ㄴㅏㅣㅌㅗㅇ	
내판	ㄴㅏㅣㅍㅏㄴ	=안깃털.
내편	ㄴㅏㅣㅍㅕㄴ	
내평	ㄴㅏㅣㅍㅕㅇ	=속내.
내폐	ㄴㅏㅣㅍㅕㅣ	
내폭	ㄴㅏㅣㅍㅗㄱ	가솔린의 옥탄가를 높여 내연 기관의 실린더 안에서의 이상 폭발을 방지하는 일.
내품	ㄴㅏㅣㅍㅜㅁ	'내색'의 잘못.
내풍	ㄴㅏㅣㅍㅜㅇ	병의 진행 과정에서 나타나는 풍증. 화열(火熱)이 몹시 성하거나 음혈(陰血)이 부족하여 생긴다.
내핍	ㄴㅏㅣㅍㅣㅂ	
내학	ㄴㅏㅣㅎㅏㄱ	
내한	ㄴㅏㅣㅎㅏㄴ	가물을 견딤.
내합	ㄴㅏㅣㅎㅏㅂ	죽세공(竹細工)에서, 대나무의 안쪽이 겉으로 드러나게 쓰는 방식.
내항	ㄴㅏㅣㅎㅏㅇ	
내해	ㄴㅏㅣㅎㅏㅣ	육지로 둘러싸인 바다. 카스피 해와 같이 육지로 완전히 봉쇄된 것, 지중해나 홍해와 같이 한쪽 입구가 공해(公海)에 잇닿은 것, 그리고 둘 이상의 입구로 공해에 이어진 것 따위가 있다.≒내양(內洋)·입해(入海)·중해
내향	ㄴㅏㅣㅎㅑㅇ	제후가 조정에 와서 공물을 바치던 일.
내헌	ㄴㅏㅣㅎㅓㄴ	와서 바침.
내현	ㄴㅏㅣㅎㅕㄴ	와서 보임.
내협	ㄴㅏㅣㅎㅕㅂ	=내부협판.
내형	ㄴㅏㅣㅎㅕㅇ	'네 형', '이 형'이라는 뜻으로, 주로 편지 글에서, 형이 동생에게 자기를 이르는 일인칭 대명사.
내혼	ㄴㅏㅣㅎㅗㄴ	=족내혼.
내홍	ㄴㅏㅣㅎㅗㅇ	
내화	ㄴㅏㅣㅎㅗㅏ	
내회	ㄴㅏㅣㅎㅗㅣ	
내휘	ㄴㅏㅣㅎㅜㅣ	부인의 이름을 이르는 말.
낸드	ㄴㅏㅣㄴㄷㅡ	=부정 논리곱.【NOT-AND】
냄비	ㄴㅏㅣㅁㅂㅣ	
냇가	ㄴㅏㅣㅅㄱㅏ	
냉기	ㄴㅏㅣㅇㄱㅣ	
냉루	ㄴㅏㅣㅇㄹㅜ	유루증(流淚症)의 하나. 눈 겉에는 아무런 이상이 없는데도 눈물이 나온다.
냉리	ㄴㅏㅣㅇㄹㅣ	몸이 차고 습하여 생긴 이질. 배가 아프고 곱똥이 나오며 뒤가 땅긴다.≒한리(寒痢).
냉비	ㄴㅏㅣㅇㅂㅣ	찬 기운 때문에 손발의 감각이 없어지고 저린 병.
냉소	ㄴㅏㅣㅇㅅㅗ	
냉수	ㄴㅏㅣㅇㅅㅜ	
냉시	ㄴㅏㅣㅇㅅㅣ	
냉어	ㄴㅏㅣㅇㅇㅓ	매정하고 쌀쌀한 태도로 말함. 또는 그런 태도로 하는 말.≒냉화.
냉우	ㄴㅏㅣㅇㅇㅜ	=찬비.
냉이	ㄴㅏㅣㅇㅇㅣ	십자화과의 두해살이풀. 높이는 50cm 정도이며, 잎은 깃 모양으로 갈라진다. 5~6월에 흰 꽃이 총상(總狀) 꽃차례로 꽃줄기 끝에 피고 삼각형의 납작한 열매를 맺는다. 어린잎과 뿌리는 식용하며 들이나 밭에 자라는데
냉조	ㄴㅏㅣㅇㅈㅗ	멸시하여 비웃음. 또는 그런 웃음.
냉주	ㄴㅏㅣㅇㅈㅜ	=찬술.
냉지	ㄴㅏㅣㅇㅈㅣ	기후나 토질이 찬 땅.
냉차	ㄴㅏㅣㅇㅊㅏ	
냉처	ㄴㅏㅣㅇㅊㅓ	찬방에 거처함.
냉초	ㄴㅏㅣㅇㅊㅗ	=수뤼나물.
냠냠	ㄴㅑㅁㄴㅑㅁ	
냥돈	ㄴㅑㅇㄷㅗㄴ	한 냥쯤 되는 돈.
너구리	ㄴㅓㄱㅜㄹㅣ	
너추리	ㄴㅓㅊㅜㄹㅣ	심마니들의 은어로, '바가지'를 이르는 말.
너퍼리	ㄴㅓㅍㅓㄹㅣ	'노파리'의 잘못.
넉동	ㄴㅓㄱㄷㅗㅇ	윷놀이에 쓰는 네 개의 말. 또는 네 번째 나는 말.
넉살	ㄴㅓㄱㅅㅏㄹ	
넌덕	ㄴㅓㄴㄷㅓㄱ	
넌덜	ㄴㅓㄴㄷㅓㄹ	'넌더리'의 준말.'넌덜거리다'의 어근.
넌출	ㄴㅓㄴㅊㅜㄹ	길게 뻗어 나가 늘어진 식물의 줄기. 등의 줄기, 다래의 줄기, 칡의 줄기 따위이다.【＜너출≪월인석보(1459)≫】
널감	ㄴㅓㄹㄱㅏㅁ	1. 널을 만들 재료. ≒관재(棺材)·판재(板材). 2. 죽을 때가 가까워진 늙은이를 속되게 이르는 말.
널결	ㄴㅓㄹㄱㅕㄹ	1. 널빤지에 나타난 나무의 결.≒판목(板目). 2. 사출수와 거의 직각으로 자른 나무의 면에 나타나는 결.
널길	ㄴㅓㄹㄱㅣㄹ	고분의 입구에서 시체를 안치한 방까지 이르는 길.≒연도(羨道).
